smiles,Mol ID,canonical_smiles
Cc1cc2c(c(CNC(=O)NCc3cccc4c3CCC4)c1)CCC2,MOL_2650,Cc1cc2c(c(CNC(=O)NCc3cccc4c3CCC4)c1)CCC2
COC1=CC=C2C(CC(=O)NC3=NC(C4=CC=C(S(C)(=O)=O)C=C4)=CS3)=CC=CC2=C1,MOL_2651,COc1ccc2c(CC(=O)Nc3nc(-c4ccc(S(C)(=O)=O)cc4)cs3)cccc2c1
CC1=CC=NN1CC(=O)NCC1(C2=NC(C3=CNC4=CC=CC=C34)=CS2)CC1,MOL_2652,Cc1ccnn1CC(=O)NCC1(c2nc(-c3c[nH]c4ccccc34)cs2)CC1
COC(=O)C1=CC=C2NC(NC(=O)C3=CN(CC4=CC(F)=CC=C4)N=N3)=NC2=C1,MOL_2653,COC(=O)c1ccc2[nH]c(NC(=O)c3cn(Cc4cccc(F)c4)nn3)nc2c1
Cc1nc(C(=O)Nc2cc3nc(-c4ccc5c(c4)CCO5)ccc3cn2)cs1,MOL_2654,Cc1nc(C(=O)Nc2cc3nc(-c4ccc5c(c4)CCO5)ccc3cn2)cs1
CC1=CC(C2=CSC(C3=CC=CC(CNC(=O)C4=NN5C=CN=C5C=C4)=C3)=N2)=C(C)N1C,MOL_2655,Cc1cc(-c2csc(-c3cccc(CNC(=O)c4ccc5nccn5n4)c3)n2)c(C)n1C
CC1=CC=C(C2=NNC(C(=O)N3CCOC(C4=NC(N(C)C)=NC=C4)C3)=C2)O1,MOL_2656,Cc1ccc(-c2cc(C(=O)N3CCOC(c4ccnc(N(C)C)n4)C3)[nH]n2)o1
Nc1ncnc2c1c(-c1ccco1)cn2[C@@H]1SC[C@@H](O)[C@H]1O,MOL_2657,Nc1ncnc2c1c(-c1ccco1)cn2[C@@H]1SC[C@@H](O)[C@H]1O
COC(=O)C1=CSC(C2=CC=CC(CN3C(=O)NC(C4=NN(C)C=C4)C3=O)=C2)=N1,MOL_2658,COC(=O)c1csc(-c2cccc(CN3C(=O)NC(c4ccn(C)n4)C3=O)c2)n1
C1=CC=C(C2=NC(C3=CC=CC4=C3N=CO4)=CS2)C=C1,MOL_2659,c1ccc(-c2nc(-c3cccc4ocnc34)cs2)cc1
COC1=CC=CC=C1C(OC)C1=NC(C2=CC=C(N3C(C)=CNC3=O)C=C2)=NO1,MOL_2660,COc1ccccc1C(OC)c1nc(-c2ccc(-n3c(C)c[nH]c3=O)cc2)no1
CCOC1=CC=CC=C1OCC1CN(C(=O)C2=CNC(C3=CC([N+](=O)[O-])=CC=C3)=N2)CCO1,MOL_2661,CCOc1ccccc1OCC1CN(C(=O)c2c[nH]c(-c3cccc([N+](=O)[O-])c3)n2)CCO1
CS(=O)(=O)NC1=CC=CC(C2=NOC(C3=NC=CN=C3SCC3=CC=CC=C3)=N2)=C1,MOL_2662,CS(=O)(=O)Nc1cccc(-c2noc(-c3nccnc3SCc3ccccc3)n2)c1
COC(=O)C1=C(NC(=O)C2=CSC(C3=CC=CO3)=N2)NC2=CC(C(F)(F)F)=CC=C12,MOL_2663,COC(=O)c1c(NC(=O)c2csc(-c3ccco3)n2)[nH]c2cc(C(F)(F)F)ccc12
COC1=CC=C([C@H](C)NC2=C3C(F)=CC=CC3=NC(N(C)CC3=CC=NC=N3)=N2)C(OC)=C1,MOL_2664,COc1ccc([C@H](C)Nc2nc(N(C)Cc3ccncn3)nc3cccc(F)c23)c(OC)c1
O=C1NCCNC1C1=CC(C2=CNC3=NC=CC=C23)=CC=C1,MOL_2665,O=C1NCCNC1c1cccc(-c2c[nH]c3ncccc23)c1
C1=CC=C(N2N=CC(C3=NNC4=NC=CC=C34)=N2)C=C1,MOL_2666,c1ccc(-n2ncc(-c3n[nH]c4ncccc34)n2)cc1
COC(=O)C1=CC(C(=O)N2CCCC(CC3=NC(C4=CC(F)=CC=C4C)=CS3)C2)=NN1,MOL_2667,COC(=O)c1cc(C(=O)N2CCCC(Cc3nc(-c4cc(F)ccc4C)cs3)C2)n[nH]1
CN(C)C1=NC=CC(C(=O)NC2(C3=CSC(CC4=CC(Cl)=CC=C4)=N3)CCC2)=N1,MOL_2668,CN(C)c1nccc(C(=O)NC2(c3csc(Cc4cccc(Cl)c4)n3)CCC2)n1
NC1=CC=NC(OC2CCN(C(=O)C3=CSC(C4=CC(Br)=CS4)=N3)C2)=N1,MOL_2669,Nc1ccnc(OC2CCN(C(=O)c3csc(-c4cc(Br)cs4)n3)C2)n1
CN(C)CCOC1=CC=C(NC(=O)C2=NNC(C3=CC(Cl)=CC=C3)=C2)C=N1,MOL_2670,CN(C)CCOc1ccc(NC(=O)c2cc(-c3cccc(Cl)c3)[nH]n2)cn1
CC1=CC=C(C2=CC=C(C(=O)N3CCOC(CC4=CN(CC5CC5)N=N4)C3)C(O)=N2)C=C1,MOL_2671,Cc1ccc(-c2ccc(C(=O)N3CCOC(Cc4cn(CC5CC5)nn4)C3)c(O)n2)cc1
CC1=NNC2=CC=C(C(=O)N3CCO[C@@H](C4=CN([C@H]5COC[C@H]5N5C=CC=N5)N=N4)C3)C=C12,MOL_2672,Cc1n[nH]c2ccc(C(=O)N3CCO[C@@H](c4cn([C@H]5COC[C@H]5n5cccn5)nn4)C3)cc12
CCC1=CC(C2=NC(C3=CC=CC=C3)=CS2)=CC=C1O,MOL_2673,CCc1cc(-c2nc(-c3ccccc3)cs2)ccc1O
COC(=O)C1=CC(C)=C(O)C(NC(=O)C2=CSC(C3=NC=CC=C3F)=N2)=C1,MOL_2674,COC(=O)c1cc(C)c(O)c(NC(=O)c2csc(-c3ncccc3F)n2)c1
CC1CC(C2=CSC(C3=CC=CC(CNC(=O)C4=CC5=C(C=NN5)C(F)=C4)=C3)=N2)CO1,MOL_2675,CC1CC(c2csc(-c3cccc(CNC(=O)c4cc(F)c5cn[nH]c5c4)c3)n2)CO1
CC1=CC2=C(C3=NC(N)=CN=C3)C=CC(C)=C2N1,MOL_2676,Cc1cc2c(-c3cncc(N)n3)ccc(C)c2[nH]1
CC1=NOC(C)=C1C1=C(NCC2=CC=CC=C2)N2C=CC(C3=NOC=N3)=CC2=N1,MOL_2677,Cc1noc(C)c1-c1nc2cc(-c3ncon3)ccn2c1NCc1ccccc1
O=C1C=CC(C2=CSC(C3=NC=CS3)=N2)=CN1,MOL_2678,O=c1ccc(-c2csc(-c3nccs3)n2)c[nH]1
CC1=CC=C(C2=NC(C(=O)NC3=C(C(N)=O)N=NN3CC3=CC=CC=C3Cl)=CS2)C=C1,MOL_2679,Cc1ccc(-c2nc(C(=O)Nc3c(C(N)=O)nnn3Cc3ccccc3Cl)cs2)cc1
CC1=CC=NC2=CC=C(C3=NC(N)=CC(C#N)=C3)C=C12,MOL_2680,Cc1ccnc2ccc(-c3cc(C#N)cc(N)n3)cc12
COC1=CC=CC=C1C1=NN=C(NC(=O)C2=CSC(C3=CC=CC=C3)=N2)S1,MOL_2681,COc1ccccc1-c1nnc(NC(=O)c2csc(-c3ccccc3)n2)s1
CC1=NN(CC(=O)N2CCC(C3=NC(C4=CC=CC(C#N)=C4)=CS3)CC2)C2=NC=CC=C12,MOL_2682,Cc1nn(CC(=O)N2CCC(c3nc(-c4cccc(C#N)c4)cs3)CC2)c2ncccc12
CCC1=NNC2=CC=C(C3=NC(C4=CC(O)=CC=C4)=CS3)C=C12,MOL_2683,CCc1n[nH]c2ccc(-c3nc(-c4cccc(O)c4)cs3)cc12
CC1=CC(CSC2=NC=CC=C2C(=O)N2CCC(C3=NC(C4=CN=CO4)=CS3)CC2)=NO1,MOL_2684,Cc1cc(CSc2ncccc2C(=O)N2CCC(c3nc(-c4cnco4)cs3)CC2)no1
CC(C)NC(=O)C(=O)NCC1=NC(C2=NC(C3=NC=CC4=CC=CC=C34)=CS2)=CS1,MOL_2685,CC(C)NC(=O)C(=O)NCc1nc(-c2nc(-c3nccc4ccccc34)cs2)cs1
CC1=NSC=C1C1=CN(C2CC3CCC(C2)N3C(=O)C2=CN=C3NN=C(Br)C3=C2)N=N1,MOL_2686,Cc1nscc1-c1cn(C2CC3CCC(C2)N3C(=O)c2cnc3[nH]nc(Br)c3c2)nn1
CN1C=C2C(C3=NC(N)=NC(N)=C3)=CC=CC2=N1,MOL_2687,Cn1cc2c(-c3cc(N)nc(N)n3)cccc2n1
CCCC1=NOC(C(=O)N2CC[C@H](NC3=NC=C(C4=CC=CC=C4)C=N3)C[C@H](O)C2)=C1,MOL_2688,CCCc1cc(C(=O)N2CC[C@H](Nc3ncc(-c4ccccc4)cn3)C[C@H](O)C2)on1
O=C(Nc1ccc2c(c1)C(=O)CCC2)N[C@H]1CCc2ccccc2C1,MOL_2689,O=C(Nc1ccc2c(c1)C(=O)CCC2)N[C@H]1CCc2ccccc2C1
O=C1CN(CC(=O)N2CCCC(C3=NC(C4=NN=C(C5=CC=CC=C5)O4)=CS3)C2)CCN1,MOL_2690,O=C1CN(CC(=O)N2CCCC(c3nc(-c4nnc(-c5ccccc5)o4)cs3)C2)CCN1
CC1=NNC(C2CN(C3=C4C=NN(C)C4=NC(NCC4=CC=CC=C4)=N3)CC2(C)C)=C1,MOL_2691,Cc1cc(C2CN(c3nc(NCc4ccccc4)nc4c3cnn4C)CC2(C)C)[nH]n1
Nc1cc(-c2cc3cccc(F)c3[nH]2)cc(N)n1,MOL_2692,Nc1cc(-c2cc3cccc(F)c3[nH]2)cc(N)n1
COC1=CC=CC=C1C(CF)NC1=NC(C)=NC(N2CCC(C)=C(C3=CC=NC=C3)C2)=N1,MOL_2693,COc1ccccc1C(CF)Nc1nc(C)nc(N2CCC(C)=C(c3ccncc3)C2)n1
O=C(C1=CNC(=O)C2=CC=CC=C12)N1CC[C@H](NC2=NC(C3=CC=CC=C3)=NS2)[C@H](CO)C1,MOL_2694,O=C(c1c[nH]c(=O)c2ccccc12)N1CC[C@H](Nc2nc(-c3ccccc3)ns2)[C@H](CO)C1
ClC1=CC=CC(CC2=CSC(C3=NC=CN3)=N2)=C1,MOL_2695,Clc1cccc(Cc2csc(-c3ncc[nH]3)n2)c1
Nc1ncnc2c1c(-c1cccc(F)c1)cn2C1C=CC(O)C1,MOL_2696,Nc1ncnc2c1c(-c1cccc(F)c1)cn2C1C=CC(O)C1
COC1=CC=CC=C1C(C)NC1=NC(N2CC3=CN=C(N)N=C3C2)=NC(C2=CC=CC=C2)=N1,MOL_2697,COc1ccccc1C(C)Nc1nc(-c2ccccc2)nc(N2Cc3cnc(N)nc3C2)n1
CC[C@@H](NC(=O)C1=CN=C2OCCC2=C1)C1=CSC(C2=CC(S(N)(=O)=O)=CC=C2)=N1,MOL_2698,CC[C@@H](NC(=O)c1cnc2c(c1)CCO2)c1csc(-c2cccc(S(N)(=O)=O)c2)n1
Cc1cc(-c2ccc3cc(C#N)ccc3n2)ccc1N,MOL_2699,Cc1cc(-c2ccc3cc(C#N)ccc3n2)ccc1N
O=C(O)C1COCCN(C(=O)C2=CC=NC(C3=CN(CC(O)C4=CC=CC=C4)N=N3)=C2)C1,MOL_2700,O=C(O)C1COCCN(C(=O)c2ccnc(-c3cn(CC(O)c4ccccc4)nn3)c2)C1
CC1=CSC(CN(C)C(=O)C(=O)N2CCC(C3=NC(C4=CC=CC=N4)=NO3)CC2)=C1,MOL_2701,Cc1csc(CN(C)C(=O)C(=O)N2CCC(c3nc(-c4ccccn4)no3)CC2)c1
CN1C=NC(C2CN(C(=O)C3=C(C4=CN(C[C@H]5C[C@@H]5C(=O)O)N=N4)SC=C3)CCO2)=C1,MOL_2702,Cn1cnc(C2CN(C(=O)c3ccsc3-c3cn(C[C@H]4C[C@@H]4C(=O)O)nn3)CCO2)c1
COC1=CC(F)=CC(F)=C1C1CN(C(=O)C2=NNC(C3=CC=NC=C3)=C2)CCO1,MOL_2703,COc1cc(F)cc(F)c1C1CN(C(=O)c2cc(-c3ccncc3)[nH]n2)CCO1
CC1=NC(C2=CC=C(N)N3C=CN=C23)=CS1,MOL_2704,Cc1nc(-c2ccc(N)n3ccnc23)cs1
COC1=CC(OC)=C(C(=O)N2CCO[C@@H](CNC3=CC(C4=CSC=C4)=NC=N3)C2)C=N1,MOL_2705,COc1cc(OC)c(C(=O)N2CCO[C@@H](CNc3cc(-c4ccsc4)ncn3)C2)cn1
CC1=CC=C(C2=CSC(C3=CN=C4C=CC=NN34)=N2)S1,MOL_2706,Cc1ccc(-c2csc(-c3cnc4cccnn34)n2)s1
CN1C=CC(CC(=O)N2CCC(C3=NC(C4=CNC5=CC=CC=C45)=CS3)CC2)=C1,MOL_2707,Cn1ccc(CC(=O)N2CCC(c3nc(-c4c[nH]c5ccccc45)cs3)CC2)c1
COC(=O)C1=CC(C2=CN(C[C@H]3CN(C(=O)C4=CC([N+](=O)[O-])=CC(Cl)=C4)CCO3)N=N2)=CS1,MOL_2708,COC(=O)c1cc(-c2cn(C[C@H]3CN(C(=O)c4cc(Cl)cc([N+](=O)[O-])c4)CCO3)nn2)cs1
N#CCCc1ccc(CC2CN(c3ncc4ccccc4n3)C2)c(O)c1,MOL_2709,N#CCCc1ccc(CC2CN(c3ncc4ccccc4n3)C2)c(O)c1
CNC(=O)C1=CSC(NC(=O)C2=CC=C3N=C(C4=CC(Cl)=CC(Cl)=C4)OC3=C2)=N1,MOL_2710,CNC(=O)c1csc(NC(=O)c2ccc3nc(-c4cc(Cl)cc(Cl)c4)oc3c2)n1
Nc1cc(-c2ccc3oc(=O)[nH]c3n2)cc(Cl)c1O,MOL_2711,Nc1cc(-c2ccc3oc(=O)[nH]c3n2)cc(Cl)c1O
COC1=CC(C2=C3C(C)=CNC3=NC=C2)=CC2=CN(C)N=C12,MOL_2712,COc1cc(-c2ccnc3[nH]cc(C)c23)cc2cn(C)nc12
Cc1cc(-c2ccc3[nH]c(C)cc3c2)cc(N)n1,MOL_2713,Cc1cc(-c2ccc3[nH]c(C)cc3c2)cc(N)n1
CC(=O)C1=C(C(=O)N2CCO[C@@H](C3=CN(C4=NC(C)=CC=N4)N=N3)C2)SC=C1,MOL_2714,CC(=O)c1ccsc1C(=O)N1CCO[C@@H](c2cn(-c3nccc(C)n3)nn2)C1
Nc1ncnc2c1c(-c1ccnc(CO)c1)nn2C1CCC1,MOL_2715,Nc1ncnc2c1c(-c1ccnc(CO)c1)nn2C1CCC1
CN1C=CC(C2=NC(C3CCN(C(=O)C4=CNC(=O)C5=CC=CC=C45)C4(CC4)C3)=CS2)=N1,MOL_2716,Cn1ccc(-c2nc(C3CCN(C(=O)c4c[nH]c(=O)c5ccccc45)C4(CC4)C3)cs2)n1
CCC[C@H](NC(=O)C1=CC=C(NC(C)=O)C=N1)C1=CSC(C2=CN=C3C=CC=CC3=C2)=N1,MOL_2717,CCC[C@H](NC(=O)c1ccc(NC(C)=O)cn1)c1csc(-c2cnc3ccccc3c2)n1
CN1N=NC=C1CN1C(C2=CNC3=NC=CC=C23)=CSC1=NCC1=CC(C(F)(F)F)=CC=C1,MOL_2718,Cn1nncc1Cn1c(-c2c[nH]c3ncccc23)csc1=NCc1cccc(C(F)(F)F)c1
CCC1=CC=C(C2=CSC(C3=NN(C)C=C3)=N2)C=C1,MOL_2719,CCc1ccc(-c2csc(-c3ccn(C)n3)n2)cc1
ClC(Cl)(Cl)C1=NN=C(C2=CN=CC(C3=CC=C4OCCCC4=C3)=C2)O1,MOL_2720,ClC(Cl)(Cl)c1nnc(-c2cncc(-c3ccc4c(c3)CCCO4)c2)o1
CC1=C(C2=CSC(N3CC(NC(=O)C4=CC(=O)N(CC5=CC=CC=C5)C=C4)C3)=N2)N=CO1,MOL_2721,Cc1ocnc1-c1csc(N2CC(NC(=O)c3ccn(Cc4ccccc4)c(=O)c3)C2)n1
CC1=CC=C2C(C(=O)NC3=NC4=C(C=C(F)C(F)=C4)N3)=CC(C3=CN(C)N=C3)=NC2=C1C,MOL_2722,Cc1ccc2c(C(=O)Nc3nc4cc(F)c(F)cc4[nH]3)cc(-c3cnn(C)c3)nc2c1C
CC1=NC(C2=NC=C(C)C3=CC(N)=CC=C23)=CS1,MOL_2723,Cc1nc(-c2ncc(C)c3cc(N)ccc23)cs1
CC1=CC=C2C(N)=CC=C(C3=NNC(Cl)=C3)C2=N1,MOL_2724,Cc1ccc2c(N)ccc(-c3cc(Cl)[nH]n3)c2n1
COC(=O)C1=CC=C2NN=C(C3=CSC(N4CCOCC4)=N3)C2=C1,MOL_2725,COC(=O)c1ccc2[nH]nc(-c3csc(N4CCOCC4)n3)c2c1
CC1=CC=C(N2CC(C(=O)N(C)C(C)C3=NC(C4=CNC5=NC=CC=C45)=CS3)CC2=O)C=C1,MOL_2726,Cc1ccc(N2CC(C(=O)N(C)C(C)c3nc(-c4c[nH]c5ncccc45)cs3)CC2=O)cc1
CS(=O)(=O)CC1=CSC(NC(=O)C2=CC=C3NC(C4=CC=C(Cl)C=C4)=NC3=C2)=N1,MOL_2727,CS(=O)(=O)Cc1csc(NC(=O)c2ccc3[nH]c(-c4ccc(Cl)cc4)nc3c2)n1
CCN1C=CC(C(=O)N[C@H](C2=CSC(C3=CNC4=CC=CC=C34)=N2)C(C)C)=CC1=O,MOL_2728,CCn1ccc(C(=O)N[C@H](c2csc(-c3c[nH]c4ccccc34)n2)C(C)C)cc1=O
CCN1C=C(C2=NOC(C3=NOC(C4=CC=C5OCCC5=C4)=C3)=N2)C(=O)NC1=O,MOL_2729,CCn1cc(-c2noc(-c3cc(-c4ccc5c(c4)CCO5)on3)n2)c(=O)[nH]c1=O
CC(=O)NC1=CN=CC(C(=O)NC2=NC(C3=CC=CC=N3)=NC3=C2C=CS3)=C1,MOL_2730,CC(=O)Nc1cncc(C(=O)Nc2nc(-c3ccccn3)nc3sccc23)c1
CC(C)CC1=NNC(C(=O)N2CCCC2C2=NC(C3=NN(C)C4=CC=CC=C34)=CS2)=C1,MOL_2731,CC(C)Cc1cc(C(=O)N2CCCC2c2nc(-c3nn(C)c4ccccc34)cs2)[nH]n1
COC1=CC(C2=CNC3=NC=CC=C23)=NC(CO)=C1,MOL_2732,COc1cc(CO)nc(-c2c[nH]c3ncccc23)c1
CS(=O)(=O)C1=CN(C2=CC=CC(C(=O)N3CCOC(CN4C=C(CO)N=N4)C3)=C2)N=C1,MOL_2733,CS(=O)(=O)c1cnn(-c2cccc(C(=O)N3CCOC(Cn4cc(CO)nn4)C3)c2)c1
COC(=O)C1=CC(C2=CSC(CN(C)C(=O)C3=CN=C(O)C4=NC=CC=C34)=N2)=C(C)O1,MOL_2734,COC(=O)c1cc(-c2csc(CN(C)C(=O)c3cnc(O)c4ncccc34)n2)c(C)o1
NC1=CC=C(C(=O)N2CCCC(CC3=NC(C4=CC=C5OCCC5=C4)=CS3)C2)N=C1,MOL_2735,Nc1ccc(C(=O)N2CCCC(Cc3nc(-c4ccc5c(c4)CCO5)cs3)C2)nc1
Cc1cc(-c2ccc3cn[nH]c3n2)cc(Cl)c1O,MOL_2736,Cc1cc(-c2ccc3cn[nH]c3n2)cc(Cl)c1O
NC(=O)C1=CC(C(=O)N2CCC(NC3=NC(C4=CC=CN=C4)=CS3)CC2)=CO1,MOL_2737,NC(=O)c1cc(C(=O)N2CCC(Nc3nc(-c4cccnc4)cs3)CC2)co1
CN1C=C(C(=O)N2CC[C@@H](NC3=NC(C4=CC=CC=N4)=NC4=C3C=CS4)[C@H](F)C2)C=CC1=O,MOL_2738,Cn1cc(C(=O)N2CC[C@@H](Nc3nc(-c4ccccn4)nc4sccc34)[C@H](F)C2)ccc1=O
NC1CCC2=NC=C(C3=CC(C4=CC=CC=C4)=NN3)N2C1,MOL_2739,NC1CCc2ncc(-c3cc(-c4ccccc4)n[nH]3)n2C1
CC(C)(C(=O)O)C1=CSC(NC(=O)C2=NNC(C3=CC=C4OCOC4=C3)=C2)=N1,MOL_2740,CC(C)(C(=O)O)c1csc(NC(=O)c2cc(-c3ccc4c(c3)OCO4)[nH]n2)n1
CC1=NN(C)C(=O)C(C2=NC(COC(=O)C3=C(C)N(C4=CC=CN=C4)C(C)=C3)=CS2)=C1C,MOL_2741,Cc1nn(C)c(=O)c(-c2nc(COC(=O)c3cc(C)n(-c4cccnc4)c3C)cs2)c1C
O=C(NCC1=CC(C2=NC(C3=CNC4=NC=CC=C34)=CS2)=CC=C1)C1CCC(CO)CC1,MOL_2742,O=C(NCc1cccc(-c2nc(-c3c[nH]c4ncccc34)cs2)c1)C1CCC(CO)CC1
CC1=CC=C(C2=CSC(NC(=O)C3=NC=C(N(C)C)C=N3)=N2)C(C)=C1,MOL_2743,Cc1ccc(-c2csc(NC(=O)c3ncc(N(C)C)cn3)n2)c(C)c1
CC1=NC(N)=NC(NC2CC3CCC(C2C)N3C(=O)C2=CSC(C3=CC=CO3)=N2)=N1,MOL_2744,Cc1nc(N)nc(NC2CC3CCC(C2C)N3C(=O)c2csc(-c3ccco3)n2)n1
CC(C)C1=C(C(=O)NC2=NC(C3=CC=C(O)C=C3)=CS2)C=NC2=C1C(O)=NN2,MOL_2745,CC(C)c1c(C(=O)Nc2nc(-c3ccc(O)cc3)cs2)cnc2[nH]nc(O)c12
COC(=O)C1=CC(C(=O)N2CCCC2C2=NC(C3=C(C)OC(C(=O)OC)=C3)=CS2)=CN1,MOL_2746,COC(=O)c1cc(C(=O)N2CCCC2c2nc(-c3cc(C(=O)OC)oc3C)cs2)c[nH]1
COC(=O)C1=CNC(C(=O)N(C)C(C)C2=NC(C3=CC=C(NC(C)=O)C=C3F)=CS2)=C1,MOL_2747,COC(=O)c1c[nH]c(C(=O)N(C)C(C)c2nc(-c3ccc(NC(C)=O)cc3F)cs2)c1
CC1=CC=C(CC2=NOC(C3=CSC(C4=CC=CC=N4)=N3)=N2)C=N1,MOL_2748,Cc1ccc(Cc2noc(-c3csc(-c4ccccn4)n3)n2)cn1
CC1=NC=CN=C1C1=C(NCC2=CC(Cl)=CC=C2)N2C=CC(C(=O)N(C)C)=CC2=N1,MOL_2749,Cc1nccnc1-c1nc2cc(C(=O)N(C)C)ccn2c1NCc1cccc(Cl)c1
CC(C1=CN=CS1)N1C(C2=CNC3=NC=CC=C23)=CSC1=NC1=CC=NC(F)=C1,MOL_2750,CC(c1cncs1)n1c(-c2c[nH]c3ncccc23)csc1=Nc1ccnc(F)c1
CC1=NC(C2=CC3=NC(C4=NC(Br)=NN4C)=C(NCC4=CC(Cl)=CC=C4)N3C=C2)=NN1,MOL_2751,Cc1nc(-c2ccn3c(NCc4cccc(Cl)c4)c(-c4nc(Br)nn4C)nc3c2)n[nH]1
CC(C)N1C=C(CNC2=CC(C3=NN=NN3C)=CC=C2)C=N1,MOL_2752,CC(C)n1cc(CNc2cccc(-c3nnnn3C)c2)cn1
OC1=CN=C2C(F)=CC(C3=CNC4=NC=CC=C34)=CC2=C1,MOL_2753,Oc1cnc2c(F)cc(-c3c[nH]c4ncccc34)cc2c1
OCC1CNC2=CC(C3=CNC4=NC=CC=C34)=CC=C2O1,MOL_2754,OCC1CNc2cc(-c3c[nH]c4ncccc34)ccc2O1
CC(C)(C(=O)O)C1=CN(C2=CC(C(=O)N3CCOC(C4=CC=CS4)C3)=CC(F)=C2)N=N1,MOL_2755,CC(C)(C(=O)O)c1cn(-c2cc(F)cc(C(=O)N3CCOC(c4cccs4)C3)c2)nn1
CCN1N=NC=C1CNCC1=CC=C(C2=CC=C3OCCC3=C2)C=C1,MOL_2756,CCn1nncc1CNCc1ccc(-c2ccc3c(c2)CCO3)cc1
CCC1=C(C(=O)N2CCCC(NC3=NC(C4=CC(C5=CC=C(F)C=C5)=NO4)=CS3)C2)N=CO1,MOL_2757,CCc1ocnc1C(=O)N1CCCC(Nc2nc(-c3cc(-c4ccc(F)cc4)no3)cs2)C1
CN1C=CN=C1C1=NOC(C2=CSC(C3=CC=C(F)C=C3)=N2)=N1,MOL_2758,Cn1ccnc1-c1noc(-c2csc(-c3ccc(F)cc3)n2)n1
COC1=CC=C(C)C=C1C(C)NC1=NC(N)=NC(N2CCC3=C(C2)C2=CC(Cl)=CC=C2N3)=N1,MOL_2759,COc1ccc(C)cc1C(C)Nc1nc(N)nc(N2CCc3[nH]c4ccc(Cl)cc4c3C2)n1
Nc1cncc(-c2ncn(-c3c[nH]c4ncccc34)n2)c1N,MOL_2760,Nc1cncc(-c2ncn(-c3c[nH]c4ncccc34)n2)c1N
CN1C=CN=C1C1=NC([C@@H]2C[C@H](F)CN2C(=O)C2=NOC(CC3=CC=CC=C3)=C2)=CS1,MOL_2761,Cn1ccnc1-c1nc([C@@H]2C[C@H](F)CN2C(=O)c2cc(Cc3ccccc3)on2)cs1
CC1=C2C=C(C3=NC(N)=CC=C3)C=CC2=NN1C,MOL_2762,Cc1c2cc(-c3cccc(N)n3)ccc2nn1C
CCNC1=NC(C(=O)N2CC[C@H](NC3=NC=CC(C4=CC=CO4)=N3)[C@H](CO)C2)=CS1,MOL_2763,CCNc1nc(C(=O)N2CC[C@H](Nc3nccc(-c4ccco4)n3)[C@H](CO)C2)cs1
COc1ccc2cc(-c3cc(N)nc(N)c3)oc2c1,MOL_2764,COc1ccc2cc(-c3cc(N)nc(N)c3)oc2c1
CC1=CC=C(C2=NC(C(=O)NC3=CC=C4OC(CN5CCCC5)=NC4=C3)=CS2)C=N1,MOL_2765,Cc1ccc(-c2nc(C(=O)Nc3ccc4oc(CN5CCCC5)nc4c3)cs2)cn1
Cc1cc(-c2ccc3[nH]cc(C#N)c3n2)cc(C)c1F,MOL_2766,Cc1cc(-c2ccc3[nH]cc(C#N)c3n2)cc(C)c1F
CCC1=CSC(C2=CN(C3=C(C)C(C4=CC=NC=C4C)=NN3)N=N2)=N1,MOL_2767,CCc1csc(-c2cn(-c3[nH]nc(-c4ccncc4C)c3C)nn2)n1
COC1=NC=C(Cl)C=C1C1=NC(C2=CC=CC=C2)=CS1,MOL_2768,COc1ncc(Cl)cc1-c1nc(-c2ccccc2)cs1
CS(=O)(=O)C1=CC=CC(NC(=O)C2=NOC(C3=CC(F)=CC=C3)=N2)=C1,MOL_2769,CS(=O)(=O)c1cccc(NC(=O)c2noc(-c3cccc(F)c3)n2)c1
CCC1=NNC(C(=O)NC2=CC=CN=C2N2CC(N)C2)=C1Br,MOL_2770,CCc1n[nH]c(C(=O)Nc2cccnc2N2CC(N)C2)c1Br
CC1=CC=C2C(C=CC3=CN=CC=N3)=NNC2=N1,MOL_2771,Cc1ccc2c(C=Cc3cnccn3)n[nH]c2n1
COC1=CC=CC=C1C(C)C1=NOC(C2=NC=CN3C=C(C)N=C23)=N1,MOL_2772,COc1ccccc1C(C)c1noc(-c2nccn3cc(C)nc23)n1
CCC1=CNC(=O)C(C(=O)N(C)CC2=NC(C3=CNC4=CC=CC=C34)=CS2)=C1,MOL_2773,CCc1c[nH]c(=O)c(C(=O)N(C)Cc2nc(-c3c[nH]c4ccccc34)cs2)c1
COC1=CC=C(C2=NC(C(=O)N(C)C3CCOC(C4=CC=C(F)C=C4)C3)=CS2)C=C1,MOL_2774,COc1ccc(-c2nc(C(=O)N(C)C3CCOC(c4ccc(F)cc4)C3)cs2)cc1
CN1C=C(C2=CSC(C3CNC(=O)C3)=C2)C2=CC=CN=C21,MOL_2775,Cn1cc(-c2csc(C3CNC(=O)C3)c2)c2cccnc21
C[Si](C)(C)C1=CN=C(NC(=O)C2=COC(C3=CC(Cl)=CC=C3)=N2)N=C1,MOL_2776,C[Si](C)(C)c1cnc(NC(=O)c2coc(-c3cccc(Cl)c3)n2)nc1
C1=CN2C=C(C3=CC=C4OCCC4=C3)C=CC2=N1,MOL_2777,c1cn2cc(-c3ccc4c(c3)CCO4)ccc2n1
OC1=CC=C(C2=CC=C3OCCC3=C2)N=N1,MOL_2778,Oc1ccc(-c2ccc3c(c2)CCO3)nn1
