smiles,Similarity,MW,LogP,HBD,HBA,TPSA,RotB
CC1=CC=C2C(C(=O)NS(=O)(=O)C3=CC(C4=NC(C)=CS4)=CC=C3)=CC=NC2=C1,0.12871287128712872,423.5190000000001,4.093840000000003,1.0,6.0,89.02,4.0
CC1=NN(C2=CC=CC=C2)C(Cl)=C1CNC1=CC=CC(C2=NN=NN2C2CC2)=C1,0.12871287128712872,405.89300000000014,4.434620000000003,1.0,5.0,73.45000000000002,6.0
COC(=O)C1=CNC(C(=O)N(C)CC2=CSC(C3=CNC4=CC=CC=C34)=N2)=C1,0.12871287128712872,394.4560000000001,3.678300000000002,2.0,5.0,91.08,5.0
CS(=O)(=O)C1=CC=NC(C(=O)NC2=CC=CC(C3=NOC(C4CC4)=N3)=C2)=C1,0.12871287128712872,384.41700000000014,2.6648000000000005,1.0,7.0,115.05,5.0
COC(=O)C1=CC(C)=C(O)C(NC(=O)C2=CSC(C3=NC=CC=C3F)=N2)=C1,0.12871287128712872,387.3920000000001,3.397120000000001,2.0,7.0,101.41,4.0
CC(=O)NC1=CC=C(C2=NC(CNC(=O)C3=CN=C(C4=CC=CC=N4)S3)=CS2)C=C1,0.12871287128712872,435.53400000000005,4.217000000000002,2.0,7.0,96.87,6.0
CC1=NC(C2=CC=CC(NC(=O)C3CCN(C(=O)C4=CC=CC=C4)C3)=C2)=CS1,0.12871287128712872,391.496,4.219320000000003,1.0,4.0,62.300000000000004,4.0
CC1CCN(C(=O)C(=O)NCC2=NOC(C3=CC=C4C=CC=CC4=C3)=C2)CCO1,0.12871287128712872,393.44300000000015,2.748400000000001,1.0,5.0,84.67,3.0
CC1=NOC(C2=CC=CN=C2C2=CC(C(=O)N3CCOCC3)=CC(N)=C2)=N1,0.12871287128712872,365.3930000000001,2.16162,1.0,7.0,107.37,3.0
CCC1=NC=CN2C(NCC(F)F)=C(C3=CC=C4OCCC4=C3)N=C12,0.12871287128712872,344.3650000000001,3.5706000000000016,1.0,4.0,51.45,5.0
CC1=NC(C2CCN(C(=O)CC3=C(C)NC(C4=NC=CC=N4)=NC3=O)CC2)=CS1,0.12871287128712872,410.50300000000016,2.24894,1.0,7.0,104.73000000000002,4.0
CC1=NC(C2=CC=C(C(C)NC(=O)C3=CNC(C(=O)N4CCCC4)=C3)C=C2)=CS1,0.12871287128712872,408.52700000000016,4.173620000000003,2.0,4.0,78.08999999999999,5.0
CC1=NC=CN2C(NC3COC3)=C(C3=CSC(C4=CC=C(F)C=C4)=N3)N=C12,0.12871287128712872,381.43600000000004,3.7780200000000024,1.0,6.0,64.34,4.0
COC(=O)C(C)(C)C1=CSC(NC(=O)C2=CC=C3NC(C4CC4)=NC3=C2)=N1,0.12871287128712872,384.4610000000001,3.5997000000000012,2.0,6.0,96.97,5.0
CC1=NC(C2=NC(CC3CCN(C(=O)C4=NNC5=CC=C(F)C=C45)CC3)=CS2)=CO1,0.12844036697247707,425.48900000000015,4.216820000000003,1.0,6.0,87.91000000000001,4.0
CC1=C(C2=CC(C(=O)NC3=NC4=CC(Br)=CC=C4N3)=NC3=C(C#N)C=CC=C23)C=NN1C,0.12844036697247707,486.3330000000002,4.706500000000004,2.0,5.0,112.28,3.0
CN1C=CC(C2CN[C@H](C(=O)NC3=CC=CC(C4=CN(CC5=CC=CC=C5)N=N4)=C3)C2)=N1,0.12844036697247707,427.51200000000017,2.8111000000000006,2.0,5.0,89.66000000000001,6.0
CCC1=NC(CN2CCCN(C(=O)NC3=NC(C4=CC=CC5=CC=CC=C45)=CS3)CC2)=NO1,0.12844036697247707,462.5790000000002,4.648500000000004,1.0,7.0,87.39,5.0
CC1=CC(C2=CSC(C3=CC=CC(CNC(=O)C4=CC(C5CC5)=NNC4=O)=C3)=N2)=CC=N1,0.12844036697247707,443.53200000000015,4.071220000000003,2.0,6.0,100.63,6.0
CC1=NC2=NC=CN2C(NC2CCN(C(=O)C3=CNC(C4=CC=CC=C4)=C3)CC2C)=C1,0.12844036697247707,414.5130000000001,3.9955200000000026,2.0,4.0,78.32,4.0
CN1CCOC(C2=NC(CNC(=O)C3=CC=C4C=C(C5=CC=CC=C5)NC4=C3)=CS2)C1,0.12844036697247707,432.54900000000015,4.224500000000003,2.0,5.0,70.25,5.0
O=C(C1=CNC2=NC=C(F)C=C12)N1CCC(NC2=CC(OC3=CC=CC=C3)=NC=N2)C(O)C1,0.12844036697247707,448.45800000000014,2.971800000000001,3.0,7.0,116.26,5.0
CC(=O)N1CCSCC1C1=NOC(C2=CC(C3=CC=C4OCCC4=C3)=NN2)=N1,0.12844036697247707,397.46000000000015,2.6980000000000004,1.0,7.0,97.14,3.0
NC1=NC=CC=C1C1=NC([C@H]2CCCN(C(=O)C3=CN(CC4=CC=CC=C4)N=N3)C2)=CS1,0.12844036697247707,445.5520000000001,3.446900000000002,1.0,7.0,102.82,5.0
CCC1=C(C(=O)N2C[C@H](C)[C@@H](CN(C)C3=NC(C4=CC=CC=N4)=NC(C)=C3)C2)C=CN1,0.12844036697247707,418.5450000000001,3.5820200000000018,1.0,5.0,78.01,6.0
N#CC1=NC(NCC2CCN(C(=O)C3=CC(C4=CC=CC=C4)=CN3)CCO2)=CC=N1,0.12844036697247707,402.4580000000001,2.686580000000001,2.0,6.0,106.93,5.0
CCC1=NOC(CC(=O)N2CCN(CC3=NC(C4=CN=C5N=CC=CN45)=CS3)CC2)=C1,0.12844036697247707,437.5290000000001,2.2901,0.0,8.0,92.66000000000001,6.0
CC(=O)N(CC(=O)O)CC1CN(C(=O)C2=CN3C(C4=CC(C)=CC=C4)=NN=C3C=C2)CCO1,0.12844036697247707,451.48300000000023,1.4788199999999994,1.0,6.0,117.34,6.0
Nc1cc(-c2cnc3sccc3c2)cc(N)n1,0.1282051282051282,242.30700000000002,2.5226999999999995,2.0,5.0,77.82,1.0
C1=NC=CC(C2=NNC(C3=CC=C4OCCC4=C3)=C2)=C1,0.12790697674418605,263.29999999999995,3.0736000000000008,1.0,3.0,50.8,2.0
CCN1C=CC(C2=C(F)C3=CC=CN=C3C=C2)=N1,0.12790697674418605,241.26900000000003,3.2573000000000016,0.0,2.0,30.71,2.0
CC1=NC(C2=NC=CC=C2C2=NNC=N2)=CS1,0.12790697674418605,243.29500000000002,2.2986199999999997,1.0,5.0,67.35,2.0
NC1=NNC2=CC=C(C3=CC4=CC=CN=C4N3)C=C12,0.12790697674418605,249.27700000000002,2.6884000000000006,3.0,3.0,83.38,1.0
Cc1cc(-c2ccc3[nH]c(C#N)cc3n2)ccn1,0.12790697674418605,234.262,2.8050000000000006,1.0,3.0,65.36,1.0
C1=CC2=CC(C3=CC4=C(C=N3)OCC4)=CC=C2N1,0.12790697674418605,236.27399999999994,3.1648000000000005,1.0,2.0,37.91,1.0
Cc1[nH]nc2cnc(-c3cc(N)nc(Cl)c3)cc12,0.12790697674418605,259.7,2.5639200000000004,2.0,4.0,80.48,1.0
Cc1cc(N)nc(-c2ccc3[nH]c(=O)n(C)c3c2)c1,0.12790697674418605,254.29300000000003,1.8192199999999996,2.0,3.0,76.69999999999999,1.0
FC1=CC(C2=NNC3=NC=CC=C23)=CN=C1C(F)F,0.12790697674418605,264.21000000000004,3.0966000000000005,1.0,3.0,54.46,2.0
Cc1cc(-c2cnc3[nH]ccc3n2)cc(N)c1O,0.12790697674418605,240.26600000000002,2.221119999999999,3.0,4.0,87.82000000000001,1.0
C1=CC=C(C2=CSC(C3=CN=C(C4=NC=CO4)N=C3)=N2)C=C1,0.12790697674418605,306.35,3.922100000000003,0.0,6.0,64.7,3.0
CC1=CC=C(C2=NC(C3=CC=NC(N)=C3)=NO2)N=N1,0.12790697674418605,254.25300000000001,1.47922,1.0,7.0,103.61,2.0
CC(=O)NC1=NC(C(=O)NC2=CN=CC(C3=CNN=C3)=C2)=CS1,0.1276595744680851,328.357,2.1388999999999996,3.0,6.0,112.66000000000001,4.0
CC(=O)NC1=CN=CC(C(=O)NC2=CC=C(C3=NC(C)=NO3)N=C2)=C1,0.1276595744680851,338.32700000000006,2.0457199999999993,2.0,7.0,122.9,4.0
CC(C)(O)C(=O)C1=NC=CN1CC1=CSC(C2=CC=CC=N2)=N1,0.1276595744680851,328.397,2.4035,1.0,6.0,80.89999999999999,5.0
IC1=CN2C(NCC3=CC=CC=C3)=C(C3=NC=CS3)N=C2C=N1,0.1276595744680851,433.27800000000013,4.0695000000000014,1.0,5.0,55.11,4.0
CCC1=NC(C2=CN(C3=NNC4=CC=CN=C34)N=N2)=CS1,0.1276595744680851,297.34700000000004,2.2245,1.0,6.0,85.17,3.0
CN(C)C1=NC=C(C(=O)NC2=NC(C3=C(Cl)SC(Cl)=C3)=CS2)C=N1,0.1276595744680851,400.316,4.2867000000000015,1.0,7.0,71.01,4.0
CCN1C(N2CCC(CN=[N+]=[N-])CC2)=NC2=C(N)N=CN=C21,0.1276595744680851,301.358,1.9550999999999998,1.0,6.0,121.62,4.0
CC(C)N1C=C(CNC2=CC(C3=NN=NN3C)=CC=C2)C=N1,0.1276595744680851,297.36600000000004,2.2666000000000004,1.0,5.0,73.45,5.0
CC1=CC(C2=CN=C3C(=C2)C(C)=NN3C2CCS(=O)(=O)C2)=CS1,0.1276595744680851,347.4650000000001,3.136240000000001,0.0,5.0,64.85,2.0
O=C(O)C1=CC2=C(CCC2)C(NC(=O)C2=CSC(C3=NC=CC=N3)=N2)=C1,0.1276595744680851,366.40200000000004,3.039300000000001,2.0,6.0,105.07000000000001,4.0
CC1=CC=C(Br)C2=NC=C(C#N)C(N3CCOC(CN=[N+]=[N-])C3)=C12,0.12745098039215685,387.24100000000027,3.6929000000000025,0.0,5.0,97.91000000000001,3.0
COc1ccc2nc(C(=O)Nc3nc4ccc(-c5ccccc5O)cc4[nH]3)oc2c1,0.12745098039215685,400.3940000000001,4.337600000000001,3.0,6.0,113.27,4.0
COC1=CC=CC(Cl)=C1C1=NOC(C)=C1C(=O)NC1=C2C=CNC2=NC(C)=N1,0.12745098039215685,397.82200000000006,4.144040000000003,2.0,6.0,105.93,4.0
CC1=NC(CNC(=O)N2CCC(C3=CSC(C4=CC=C(Cl)C=C4)=N3)CC2)=CN1,0.12745098039215685,415.9500000000001,4.584220000000004,2.0,4.0,73.91,4.0
O=C(O)C1=NO[C@H]2CN(C(=O)C3=CN=CC(C4=CC=C5OCCC5=C4)=C3)C[C@@H]12,0.12745098039215685,379.3720000000002,1.5948999999999998,1.0,6.0,101.32000000000001,3.0
C=C1CC(C2=CSC(C(C)NC(=O)C3=CSC(C4=CC=C(C)N=C4)=N3)=N2)C1,0.12745098039215685,396.54100000000017,4.894620000000004,1.0,6.0,67.77000000000001,5.0
CCOC1=CC(=O)OC(C(=O)NCC2=CC=C(C3=NC(C4=NC=CC=N4)=CS3)C=C2)=C1,0.12745098039215685,434.4770000000001,3.549000000000002,1.0,8.0,107.21,7.0
COC(=O)C1=CC=CC(OC2CN(C(=O)C3=CSC(C4=CC=C(F)C=C4)=N3)C2)=C1,0.12745098039215685,412.4420000000001,3.6392000000000024,0.0,6.0,68.73,5.0
CN1C=CC(C2=NC(CON=C(N)C3=CC=C4OCCC4=C3)=CS2)=N1,0.12745098039215685,355.4230000000001,2.3156000000000008,1.0,6.0,87.55,5.0
CCOC1=CC=C(C2=NC(C(=O)NC3=CC=CC=C3NC3=NN(C)C=C3)=CS2)C=C1,0.12745098039215685,419.51000000000005,4.938200000000004,2.0,6.0,81.07,7.0
CC1=NC(C2CCOCC2)=NC(C)=C1C(=O)NC1=CC=C2NC(C3=CC=NC=C3)=NC2=C1,0.12745098039215685,428.4960000000001,4.178040000000003,2.0,6.0,105.68,4.0
CS(=O)(=O)C1=CC=NC(C(=O)NC2(C3=CSC(C4=NC(N)=CC=C4)=N3)CC2)=C1,0.12745098039215685,415.50000000000017,2.0049,2.0,8.0,127.92999999999999,5.0
CS(=O)(=O)C1=CC=C(C2=CN=NC(NC(=O)C3=CC4=C(OCCO4)C(Br)=C3)=N2)C=C1,0.12745098039215685,491.3230000000002,2.7281000000000013,1.0,8.0,120.37000000000002,4.0
CC1=CC=C(C2=NC=CN2CC(=O)NC2=CC(C3=CSC(C)=N3)=CC=C2)N=C1,0.12745098039215685,389.48400000000004,4.324140000000003,1.0,5.0,72.7,5.0
COC1=CC=C(C2=NC(C(=O)NC(C3=NC4=C(CCCC4)N3)C(C)C)=CS2)C=C1,0.12745098039215685,410.5430000000001,4.547700000000003,2.0,5.0,79.9,6.0
O=C(Nc1nc2ccc(-c3ccccn3)cc2[nH]1)c1ccc2c(c1)CCNC2,0.12745098039215685,369.42800000000017,3.5229000000000017,3.0,4.0,82.7,3.0
O=C(O)C1=COC(CNC(=O)C2=CC=NC(C3=CN(C4=CC=CC=N4)N=N3)=C2)=C1,0.12745098039215685,390.35900000000004,1.9454999999999998,2.0,7.0,136.02999999999997,6.0
Nc1nc(CO)ncc1C(=O)N1CC(Cc2ccc(CC(F)(F)F)cc2O)C1,0.12745098039215685,396.3690000000001,1.6761999999999992,3.0,6.0,112.57,5.0
CCN1C=NC=C1C1=C(NCC2=CC(Cl)=CC=C2)N2C(C3=CC=NC=C3)=CN=CC2=N1,0.12745098039215685,429.9150000000001,4.940200000000004,1.0,5.0,72.93,6.0
CCNC1=CC=CC(C2=CN(C3=C(C4CCNC4)NN=C3)N=N2)=C1,0.12745098039215685,323.404,2.1660999999999992,3.0,5.0,83.45,5.0
CS(=O)(=O)c1cccc(C(=O)Nc2nc3cc(-c4ccc5c(c4)CC5)cnc3s2)n1,0.12745098039215685,436.5180000000002,3.5077000000000016,1.0,7.0,101.91,4.0
CC1CCN(C2=NC(C3CCN3C(=O)C3=CNC(C4=CC=CC=C4)=C3)=CS2)CC1,0.12745098039215685,406.55500000000006,4.961700000000005,1.0,4.0,52.230000000000004,4.0
COC1=CC(C2=NC(COC(=O)C3=CSC(CC4=CC=CC=C4)=N3)=CS2)=CC=C1O,0.12745098039215685,438.5300000000001,4.928600000000004,1.0,8.0,81.54,7.0
CC1=CC=C(C2CN(C(=O)C3=NNC(C4=CN(C)N=C4)=C3)CCO2)C(C)=C1,0.12745098039215685,365.4370000000002,2.640740000000001,1.0,4.0,76.04,3.0
CC(C)N(C)C[C@H](C)NC1=C2C=CC=C(F)C2=NC(NCC2=CC=NC(Cl)=C2)=N1,0.12745098039215685,416.9320000000001,4.570000000000003,2.0,6.0,65.97,8.0
CC1(C2=NNC(C(=O)N3CCOCC(NC4=CC(C5=CC=CC=N5)=NC=N4)C3)=C2)CC1,0.12727272727272726,419.48900000000015,2.2663,2.0,7.0,108.92,5.0
CC1=NC(C2=CN(C3CCCN(C(=O)C4=NN(CC5=CC=CC=C5)C=N4)C3)N=N2)=CS1,0.12727272727272726,434.52900000000005,2.8271200000000007,0.0,7.0,94.62,5.0
CC1=CC(C2=CSC(C3=CC=CC(CNC(=O)C4=NN5C=CN=C5C=C4)=C3)=N2)=C(C)N1C,0.12727272727272726,442.5480000000001,4.405140000000004,1.0,5.0,77.11000000000001,5.0
CC1=NC=CN=C1C1=CN(C2CCCN(C(=O)C3=CSC(CC4=CC=CC=C4)=N3)CC2)N=N1,0.12727272727272726,459.5790000000002,3.9582200000000025,0.0,7.0,89.69000000000001,5.0
C=C(C)C1CN(C(=O)C2=C(C3=CN(C(CC4=CC=CC=C4)C(=O)O)N=N3)C=NN2)CCO1,0.12727272727272726,436.47200000000015,1.9536999999999998,2.0,6.0,126.23,7.0
CC1=NC(N)=NC(NC2CC3CCC(C2C)N3C(=O)C2=CSC(C3=CC=CO3)=N2)=N1,0.12727272727272726,425.51800000000014,2.9724200000000014,2.0,9.0,123.05999999999999,4.0
CN1N=C2CCOCC2=C1C1=C(NCC2=CC(Cl)=CC=C2)N2C=CC(P(C)(C)=O)=CC2=N1,0.12727272727272726,469.9130000000002,4.321000000000003,1.0,5.0,73.44999999999999,5.0
CC1=NOC(CN2N=NC(C(=O)N3CCC(C4=NC(C5=CC=CO5)=CS4)CC3)=C2C)=C1,0.12727272727272726,438.5130000000002,3.6675400000000025,0.0,8.0,103.08,5.0
CC1=CC(CN2C(C3=CNC4=NC(Cl)=CC=C34)=CSC2=NCCC(N)=O)=CC=N1,0.12727272727272726,426.9330000000002,3.274120000000001,2.0,5.0,101.95,6.0
O=C(O)C1=CC=C(F)C(C2=CN(CC3=NC(C(=O)N4CCO[C@H](CO)C4)=CC=C3)N=N2)=C1,0.12727272727272726,441.4190000000002,1.0589999999999997,2.0,7.0,130.67000000000002,6.0
CC1=CC(C(=O)N2C[C@H](F)C[C@H]2C2=CSC(NC3=CC(C(N)=O)=CC=C3)=N2)=CNC1=O,0.12727272727272726,441.48800000000017,2.9076199999999996,3.0,6.0,121.18,5.0
Cc1cc(C)cc(-c2cnc3cc(N)ccc3n2)c1,0.12658227848101267,249.31699999999998,3.4958400000000003,1.0,3.0,51.8,1.0
CC1=CC=C2C=CC(C3=CN=C(N)N=C3)=NC2=C1,0.12658227848101267,236.278,2.58242,1.0,4.0,64.69,1.0
CN1C=C2N=C(C3=CC=C(O)C=C3)C=CC2=N1,0.12658227848101267,225.251,2.3408999999999995,1.0,3.0,50.94,1.0
CN(C)C1=NC=NC(C2=CNC3=NC=CC=C23)=C1N,0.12643678160919541,254.29700000000003,1.6680999999999997,2.0,5.0,83.72,2.0
ClC1=CC=C2C(C3=CNC4=NC=CC=C34)=COC2=C1,0.12643678160919541,268.703,4.629500000000002,1.0,2.0,41.82,1.0
CC1=CN=C2NN=C(C3=C(F)C(N)=CC=C3)C2=C1,0.12643678160919541,242.257,2.6546200000000004,2.0,3.0,67.59,1.0
CN(C)CC1=CC(C2=NNC3=CC=C(Cl)C=C23)=CC=N1,0.12643678160919541,286.766,3.339900000000002,1.0,3.0,44.81,3.0
NC1=NC(C2=CC=C(C3=CC4=CC=CN=C4N3)O2)=CS1,0.12643678160919541,282.328,3.528600000000001,2.0,5.0,80.73,2.0
CC1=C2C=CC=CC2=NC(C2=CNC3=NC(Cl)=CC=C23)=C1,0.12643678160919541,293.757,4.739920000000002,1.0,2.0,41.57,1.0
CC1=CC(C2=CC=C3OCCCC3=C2)=NC=C1N,0.12643678160919541,240.30599999999995,2.96422,1.0,3.0,48.14,1.0
CC(=O)NC1=CN=C(C)C(C(=O)OC2=CC=C(C3=NC=CS3)C=C2)=C1,0.12631578947368421,353.403,3.6911200000000024,1.0,6.0,81.18,4.0
CN1CCN(C(=O)NCCc2cc3c(c(CNC(N)=O)c2)CCC3)CC1,0.12631578947368421,359.4740000000002,0.8431000000000011,3.0,3.0,90.69999999999999,5.0
CCN1N=CC=C1C1=NC=C(C2=NNC3=NC(C)=CC=C23)S1,0.12631578947368421,310.386,3.273220000000001,1.0,5.0,72.28,3.0
CN1C=CC(C2=NN=C(NC(=O)C3=CSC(C4=NC=CC=N4)=N3)S2)=N1,0.12631578947368421,370.42300000000006,2.1043999999999996,1.0,9.0,111.37,4.0
COC1=CC=CC(C2=NC=CN2CC2=NN(CC(F)(F)F)C=C2)=C1,0.12631578947368421,336.317,3.365800000000002,0.0,3.0,44.87,5.0
CCC1CN(C2=C3OC4=CC=CC=C4C3=NC(Cl)=N2)CCO1,0.12631578947368421,317.7760000000001,3.644600000000003,0.0,5.0,51.39,2.0
CC1=CC(C2=NC(C3=CC4=C(C#N)C=CC=C4N3)=CS2)=CC=N1,0.12631578947368421,316.389,4.533500000000003,1.0,4.0,65.36,2.0
COC1=CC=C(C2=CC(C(=O)NC3=NC4=CC(C#N)=CC=C4N3)=C3C=CC=CC3=N2)C=C1,0.1262135922330097,419.4440000000001,4.910680000000003,2.0,5.0,103.68999999999998,4.0
CCC1=CC=C(C(=O)NCC2=NC(C3=NC(C4=NN(C)N=C4C)=CS3)=CS2)C=N1,0.1262135922330097,425.54300000000006,3.257920000000002,1.0,8.0,98.48000000000002,6.0
CC1=NOC([C@@H]2[C@H](C(=O)N3CCC(C4=NC(C5=NC=CC=N5)=CS4)CC3)C2(C)C)=N1,0.1262135922330097,424.53000000000014,3.4373200000000024,0.0,8.0,97.9,4.0
CCC1=NOC(C2=CN(CC(=O)N3CCN(C4=NC=CC=N4)C(C)C3)N=N2)=C1,0.1262135922330097,382.42800000000005,1.0227999999999997,0.0,8.0,106.07000000000001,5.0
CCOC(=O)C1=CSC(N2C=C(C3=CC=C4OCCC4=C3)N=N2)=N1,0.1262135922330097,342.3800000000001,2.5023999999999997,0.0,7.0,79.13000000000001,4.0
CC(C)C1=CC=C(C2=NC(C(=O)NC3CCN(C(=O)C4=CC=CC=N4)C3)=CS2)C=C1,0.1262135922330097,420.53800000000007,3.9730000000000034,1.0,5.0,75.19,5.0
CC1=CSC(NC2CCN(C(=O)C3=C(N)N(CC4=CC=CC=C4)N=C3)CC2)=N1,0.1262135922330097,396.5200000000001,2.9952200000000015,2.0,6.0,89.07000000000001,5.0
CCOCC1=CC=CC(CNC2=C(Cl)C(=O)N(C3=NC4=CC=CC=C4N3)N=C2)=C1,0.1262135922330097,409.87700000000007,3.910800000000002,2.0,5.0,84.83,7.0
C1=CC=C2C(=C1)N=CN2CC1=NOC(C2=CN=CC(C3=CC=C4OCCC4=C3)=C2)=N1,0.1262135922330097,395.4220000000002,4.131500000000003,0.0,6.0,78.86,4.0
CC[C@H](NC(=O)C1=CN(C)C(=O)C(C)=C1)C1=CSC(C2=CC=C3C=CC=CC3=C2)=N1,0.1262135922330097,417.5340000000001,4.851520000000004,1.0,4.0,63.99,5.0
CC1=NC(C)=C(CN2C=C([C@@H]3CCCN3C(=O)C3=CC(CC4=CC=CC=C4)=NN3)N=N2)O1,0.12612612612612611,431.50000000000006,3.2224400000000015,1.0,6.0,105.73,6.0
CCC1=NC(C)=CC(N[C@H]2CCN(C(=O)C3=CC=C(C4=CC=CS4)N3)C[C@H]2CO)=N1,0.12612612612612611,425.5580000000001,3.3391200000000025,3.0,6.0,94.14,6.0
CCC1=CC(=O)NC(N2N=CC(C(=O)N3CCOC(C4=CC=CC5=CC=CC=C45)C3)=C2C)=N1,0.12612612612612611,443.5070000000002,3.1933200000000017,1.0,5.0,93.11,4.0
CN1C=C(C(O)C(=O)N2CCOC(CC3=CN(C4=CC=CC5=C4C=NN5)N=N3)C2)C=N1,0.12612612612612611,422.44900000000007,0.380599999999999,2.0,7.0,126.98,5.0
COCCCC1=NC(C2(NC(=O)C3=CN=CC(C4=CC=C5OCCC5=C4)=C3)CC2)=CS1,0.12612612612612611,435.54900000000026,4.138100000000003,1.0,6.0,73.34,8.0
CCC1CN(C(=O)C2=CC=C(C)C(C3=CN(CC4=NC(C(=O)O)=CS4)N=N3)=C2)CCS1,0.12612612612612611,457.58100000000013,3.424120000000002,1.0,7.0,101.21000000000001,6.0
CC1=CC=NC(C(=O)N[C@H]2CCC[C@@H](C3=CSC(C4=NNC5=CC=CC=C45)=N3)C2)=C1N,0.12612612612612611,432.55300000000017,4.428220000000002,3.0,6.0,109.58,4.0
CC1(C2=NNC(C(=O)N3CCN(C(=O)C4=NC5=CC=NN5C=C4)C(C4=NC=CN4)C3)=C2)CC1,0.12612612612612611,445.48700000000014,1.566499999999999,2.0,6.0,128.17000000000002,4.0
CC1=CC(C)=NS(=O)(=O)N1CC(=O)NC1(C2=NC(C3=CC=C4OCCC4=C3)=CS2)CC1,0.12612612612612611,458.5650000000003,2.775400000000001,1.0,6.0,100.96000000000001,5.0
CC1=C(C2=CSC(N3CC(NC(=O)C4=CC(=O)N(CC5=CC=CC=C5)C=C4)C3)=N2)N=CO1,0.12612612612612611,447.52000000000015,2.9351200000000013,1.0,7.0,93.26,6.0
CC1=NC=CC(NCC2=CC=CC(C(=O)N(C)C(C)C3=NC(C4=NON=C4C)=CS3)=C2)=N1,0.12612612612612611,449.5400000000002,4.045240000000003,1.0,9.0,109.93,7.0
COC(=O)C1=C(C(=O)N2CCO[C@@H](C3=CN(C[C@H](O)CC4=CC=CC=C4)N=N3)C2)C=CN1,0.12612612612612611,439.4720000000001,1.210099999999999,2.0,7.0,122.57,7.0
CSC1=NC=CC(NC[C@@H]2CN(C(=O)C3=CNC(C4=CC=CC=C4)=C3)CC(C)(C)O2)=N1,0.12612612612612611,437.5690000000002,3.9253000000000027,2.0,6.0,83.14,6.0
CC1=NNC(C2=CN(C3=CC=CC(C(=O)N4CCCN(CC5=CC=CC=N5)CC4)=C3)N=N2)=C1C,0.12612612612612611,456.5540000000002,3.0173400000000017,1.0,6.0,95.83000000000001,5.0
CC1=CC(C2=NC([C@H]3CCCN(C(=O)C4=C(CC5=CC=CC=C5)N(C)N=C4)C3)=CS2)=NO1,0.12612612612612611,447.5640000000001,4.450620000000003,0.0,6.0,77.05000000000001,5.0
CC1=NC(N2C3CCC2C2=CC=CC=C23)=C2C(Br)=CNC2=N1,0.125,355.23900000000003,4.425020000000003,1.0,3.0,44.81,1.0
CN1N=NC2=C(C3=NC(C4=CC=CC=C4Cl)=CS3)C=CC=C21,0.125,326.81200000000007,4.412200000000002,0.0,4.0,43.6,2.0
CN1C=CC(C2=CSC(C3=CSC(CNC(=O)C4=CC=C(O)C5=NC=CC=C45)=N3)=N2)=N1,0.125,448.53300000000013,3.850900000000003,2.0,8.0,105.82000000000001,5.0
CC1=CC(C2=CN=C(NC(=O)C3=CSC(C4=CC=CO4)=N3)N2C)=CC=C1O,0.125,380.4290000000001,4.069920000000003,2.0,6.0,93.18000000000002,4.0
CNC(=O)C1=CC=C(C2=NOC(C3=CN=C4COCCC4=C3)=N2)C=C1,0.125,336.35100000000006,2.2309,1.0,6.0,90.14000000000001,3.0
CC(C)N(C)CC1=CC=CC(CNC2=NC3=CC=CC=C3N=C2NCC2=NC(N)=CC=N2)=C1,0.125,442.5710000000002,4.066400000000002,3.0,8.0,104.88,9.0
CCC1=CC=C(C2=NC3=NC=CN=C3N2)C=C1,0.125,224.26700000000002,2.5823,1.0,3.0,54.46,2.0
CCC1=CC2=C(N=CN(NC(=O)C3=CSC(C4=CC=C(C)N=C4)=N3)C2=O)S1,0.125,397.4850000000001,3.2312200000000013,1.0,7.0,89.77000000000001,4.0
CCOC1=CC=CC=C1OCC1CN(C(=O)C2=CNC(C3=CC([N+](=O)[O-])=CC=C3)=N2)CCO1,0.125,452.46700000000016,3.303600000000001,1.0,7.0,119.82000000000001,8.0
CC1=C(O)C(=O)C=CN1CC(=O)NC1(C2=NC(C3=CNC4=CC=C(F)C=C34)=CS2)CC1,0.125,438.48400000000015,3.4117200000000016,3.0,5.0,100.00999999999999,5.0
CN1N=CC2=CC=CC(C3=NC(C4=CC=C(F)C=C4)=CS3)=C21,0.125,309.369,4.502900000000002,0.0,3.0,30.71,2.0
CC1=NN(CC(=O)N2CCCC(C3=NC(C4=CNC5=NC(Cl)=CC=C45)=CS3)C2)N=N1,0.125,442.9360000000001,3.0409200000000007,1.0,7.0,105.48,4.0
CN1C=CC2=C(N3CCC(CN=[N+]=[N-])C3)C=CC(C#N)=C21,0.125,280.33500000000004,3.186580000000002,0.0,3.0,80.72,3.0
CCC1=CC(C(=O)N2C[C@H](O)[C@@H](C3=CN(CC4=CC=CC5=CC=CN=C45)N=N3)C2)=CC(=O)N1,0.125,444.4950000000002,1.7257999999999998,2.0,6.0,117.0,5.0
CC1=NC(C2=CC=CC(C(=O)N3CCC(C4=CN(CC5CNC(=O)O5)N=N4)CC3)=C2)=NN1,0.125,436.4760000000001,1.49982,2.0,7.0,130.92000000000002,5.0
COC(=O)C1=CSC=C1C1=NC(C2=CC=C(F)C=C2)=CS1,0.125,319.382,4.464300000000002,0.0,5.0,39.19,3.0
CC1=CSC(C(=O)N2CCC3(C2)CN(C2=CC(C4=CC=CC=N4)=NC=N2)CC(C)O3)=C1Cl,0.125,469.99800000000016,4.071920000000003,0.0,7.0,71.45,3.0
